מספר,מקט,"תאור פריט",כמות,"תאריך קניה","מס חשבונית","סיבת החזרה"
1,TN243BK,"טונר ברדר שחור BROTHER  TN243BK 1K",3,04/06/2020,32432,"הזמנה בוטלה ע""י לקוח"
