מספר,מקט,"תאור פריט",כמות,"תאריך קניה","מס חשבונית","סיבת החזרה"
1,Q2612AC,"טונר שחור HP 12A Q2612AC 2K",1,08/07/2020,448642,"הזמנה בוטלה ע""י לקוח"
